simTime,road,direction,total_cumulative,active,slowing,stopped
795.0,"Childrens Way",inbound,1,0,0,0
795.0,"Dreyersdal Road",inbound,1,1,0,0
860.0,"Childrens Way",inbound,1,0,0,0
860.0,"Christopher Road",inbound,1,0,0,0
860.0,"Vineyard Road",inbound,1,1,0,0
860.0,"Dreyersdal Road",inbound,1,0,0,0
930.0,"Childrens Way",inbound,1,0,0,0
930.0,"Christopher Road",inbound,1,0,0,0
930.0,"Vineyard Road",inbound,1,0,0,0
930.0,"Leyden Road",inbound,1,0,0,0
930.0,"Dreyersdal Road",inbound,1,0,0,0
930.0,"Tokai High School Internal Road",outbound,1,1,0,0
990.0,"Childrens Way",inbound,1,0,0,0
990.0,"Christopher Road",inbound,1,0,0,0
990.0,"Vineyard Road",inbound,1,0,0,0
990.0,"Leyden Road",inbound,1,0,0,0
990.0,"Dreyersdal Road",inbound,1,0,0,0
990.0,"Tokai High School Internal Road",inbound,1,0,0,1
990.0,"Tokai High School Internal Road",outbound,1,0,0,0
1060.0,"Childrens Way",inbound,1,0,0,0
1060.0,"Christopher Road",inbound,1,0,0,0
1060.0,"Ruskin Road",outbound,1,1,0,0
1060.0,"Vineyard Road",inbound,1,0,0,0
1060.0,"Aristea Road",outbound,1,0,0,0
1060.0,"Leyden Road",inbound,1,0,0,0
1060.0,"Dreyersdal Road",inbound,1,0,0,0
1060.0,"Tokai High School Internal Road",inbound,1,0,0,0
1060.0,"Tokai High School Internal Road",outbound,1,0,0,0
1060.0,"Homestead Avenue",inbound,1,1,0,0
1125.0,"Childrens Way",inbound,2,0,0,0
1125.0,"Starke Road",outbound,1,1,0,0
1125.0,"Christopher Road",inbound,1,0,0,0
1125.0,"Christopher Road",outbound,1,0,0,0
1125.0,"Ruskin Road",outbound,1,0,0,0
1125.0,"Vineyard Road",inbound,1,0,0,0
1125.0,"Vineyard Road",outbound,1,0,0,0
1125.0,"Aristea Road",outbound,1,0,0,0
1125.0,"Dante Road",outbound,1,0,0,0
1125.0,"Leyden Road",inbound,1,0,0,0
1125.0,"Dreyersdal Road",inbound,3,2,0,0
1125.0,"Tokai High School Internal Road",inbound,1,0,0,0
1125.0,"Tokai High School Internal Road",outbound,1,0,0,0
1125.0,"Homestead Avenue",inbound,1,0,0,0
1245.0,"Childrens Way",inbound,2,0,0,0
1245.0,"Starke Road",outbound,1,0,0,0
1245.0,"Christopher Road",inbound,3,0,0,0
1245.0,"Christopher Road",outbound,1,0,0,0
1245.0,"Ruskin Road",outbound,1,0,0,0
1245.0,"Vineyard Road",inbound,3,0,0,0
1245.0,"Vineyard Road",outbound,1,0,0,0
1245.0,"Aristea Road",outbound,1,0,0,0
1245.0,"Dante Road",outbound,1,0,0,0
1245.0,"Leyden Road",inbound,3,0,0,1
1245.0,"Dreyersdal Road",inbound,3,0,0,0
1245.0,"Tokai High School Internal Road",inbound,1,0,0,0
1245.0,"Tokai High School Internal Road",outbound,2,1,0,0
1245.0,"Homestead Avenue",inbound,1,0,0,0
1245.0,"Homestead Avenue",outbound,1,0,0,0
1325.0,"Childrens Way",inbound,3,0,0,0
1325.0,"Starke Road",outbound,1,0,0,0
1325.0,"Christopher Road",inbound,3,0,0,0
1325.0,"Christopher Road",outbound,1,0,0,0
1325.0,"Ruskin Road",outbound,1,0,0,0
1325.0,"Vineyard Road",inbound,3,0,0,0
1325.0,"Vineyard Road",outbound,1,0,0,0
1325.0,"Aristea Road",outbound,1,0,0,0
1325.0,"Dante Road",outbound,1,0,0,0
1325.0,"Leyden Road",inbound,3,0,0,0
1325.0,"Dreyersdal Road",inbound,4,2,0,0
1325.0,"Tokai High School Internal Road",inbound,3,0,0,1
1325.0,"Tokai High School Internal Road",outbound,3,1,0,0
1325.0,"Homestead Avenue",inbound,1,0,0,0
1325.0,"Homestead Avenue",outbound,1,0,0,0
1395.0,"Childrens Way",inbound,3,0,0,0
1395.0,"Starke Road",outbound,1,0,0,0
1395.0,"Christopher Road",inbound,4,0,0,0
1395.0,"Christopher Road",outbound,1,0,0,0
1395.0,"Ruskin Road",outbound,3,1,0,0
1395.0,"Vineyard Road",inbound,4,1,0,0
1395.0,"Vineyard Road",outbound,2,1,0,0
1395.0,"Aristea Road",outbound,3,0,0,0
1395.0,"Dante Road",outbound,2,0,0,0
1395.0,"Leyden Road",inbound,3,0,0,0
1395.0,"Dreyersdal Road",inbound,5,1,0,0
1395.0,"Tokai High School Internal Road",inbound,3,0,0,0
1395.0,"Tokai High School Internal Road",outbound,3,0,0,0
1395.0,"Homestead Avenue",inbound,1,0,0,0
1395.0,"Homestead Avenue",outbound,1,0,0,0
1470.0,"Childrens Way",inbound,4,0,0,0
1470.0,"Childrens Way",outbound,1,1,0,0
1470.0,"Tussendal Avenue",outbound,1,1,0,0
1470.0,"Starke Road",outbound,2,0,0,0
1470.0,"Christopher Road",inbound,4,0,0,0
1470.0,"Christopher Road",outbound,1,0,0,0
1470.0,"Ruskin Road",outbound,3,0,0,0
1470.0,"Vineyard Road",inbound,4,0,0,0
1470.0,"Vineyard Road",outbound,2,0,0,0
1470.0,"Aristea Road",outbound,3,0,0,0
1470.0,"Dante Road",outbound,3,0,0,0
1470.0,"Airlie Road",outbound,2,0,0,0
1470.0,"Leyden Road",inbound,4,0,0,0
1470.0,"Dreyersdal Road",inbound,7,3,0,0
1470.0,"Tokai High School Internal Road",inbound,3,0,0,0
1470.0,"Tokai High School Internal Road",outbound,4,1,0,0
1470.0,"Homestead Avenue",inbound,2,0,0,0
1470.0,"Homestead Avenue",outbound,1,0,0,0
1535.0,"Childrens Way",inbound,4,0,0,0
1535.0,"Childrens Way",outbound,1,0,0,0
1535.0,"Tussendal Avenue",outbound,1,0,0,0
1535.0,"Starke Road",outbound,2,0,0,0
1535.0,"Christopher Road",inbound,7,1,0,0
1535.0,"Christopher Road",outbound,1,0,0,0
1535.0,"Ruskin Road",outbound,3,0,0,0
1535.0,"Vineyard Road",inbound,6,2,0,0
1535.0,"Vineyard Road",outbound,2,0,0,0
1535.0,"Aristea Road",outbound,3,0,0,0
1535.0,"Dante Road",outbound,3,0,0,0
1535.0,"Airlie Road",outbound,2,0,0,0
1535.0,"Leyden Road",inbound,4,0,0,0
1535.0,"Dreyersdal Road",inbound,8,1,0,0
1535.0,"Dreyersdal Road",outbound,1,1,0,0
1535.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1535.0,"Tokai High School Internal Road",inbound,4,0,0,0
1535.0,"Tokai High School Internal Road",outbound,4,1,0,0
1535.0,"Homestead Avenue",inbound,2,0,0,0
1535.0,"Homestead Avenue",outbound,1,0,0,0
1610.0,"Childrens Way",inbound,5,0,0,0
1610.0,"Childrens Way",outbound,1,0,0,0
1610.0,"Tussendal Avenue",outbound,1,0,0,0
1610.0,"Starke Road",outbound,2,0,0,0
1610.0,"Christopher Road",inbound,7,0,0,0
1610.0,"Christopher Road",outbound,1,0,0,0
1610.0,"Ruskin Road",outbound,4,1,0,0
1610.0,"Vineyard Road",inbound,7,0,0,0
1610.0,"Vineyard Road",outbound,2,0,0,0
1610.0,"Aristea Road",outbound,4,0,0,0
1610.0,"Dante Road",outbound,4,1,0,0
1610.0,"Airlie Road",outbound,2,0,0,0
1610.0,"Leyden Road",inbound,7,0,0,1
1610.0,"Dreyersdal Road",inbound,9,2,0,0
1610.0,"Dreyersdal Road",outbound,1,0,0,0
1610.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1610.0,"Tokai High School Internal Road",inbound,5,0,0,1
1610.0,"Tokai High School Internal Road",outbound,6,1,0,0
1610.0,"Homestead Avenue",inbound,2,0,0,0
1610.0,"Homestead Avenue",outbound,1,0,0,0
1685.0,"Childrens Way",inbound,5,0,0,0
1685.0,"Childrens Way",outbound,2,1,0,0
1685.0,"Tussendal Avenue",outbound,1,0,0,0
1685.0,"Starke Road",outbound,3,0,0,0
1685.0,"Christopher Road",inbound,9,1,0,0
1685.0,"Christopher Road",outbound,1,0,0,0
1685.0,"Ruskin Road",outbound,4,0,0,0
1685.0,"Vineyard Road",inbound,8,1,0,0
1685.0,"Vineyard Road",outbound,3,0,0,0
1685.0,"Aristea Road",outbound,5,1,0,0
1685.0,"Dante Road",outbound,4,0,0,0
1685.0,"Airlie Road",outbound,3,0,0,0
1685.0,"Leyden Road",inbound,7,0,0,0
1685.0,"Dreyersdal Road",inbound,10,1,0,0
1685.0,"Dreyersdal Road",outbound,1,0,0,0
1685.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1685.0,"Tokai High School Internal Road",inbound,7,0,0,0
1685.0,"Tokai High School Internal Road",outbound,7,3,0,0
1685.0,"Homestead Avenue",inbound,3,0,0,0
1685.0,"Homestead Avenue",outbound,1,0,0,0
1760.0,"Childrens Way",inbound,6,0,0,0
1760.0,"Childrens Way",outbound,2,0,0,0
1760.0,"Tussendal Avenue",outbound,1,0,0,0
1760.0,"Starke Road",outbound,4,1,0,0
1760.0,"Christopher Road",inbound,10,2,0,0
1760.0,"Christopher Road",outbound,2,1,0,0
1760.0,"Ruskin Road",outbound,7,1,0,0
1760.0,"Vineyard Road",inbound,9,0,0,0
1760.0,"Vineyard Road",outbound,5,1,0,0
1760.0,"Aristea Road",outbound,7,0,0,0
1760.0,"Dante Road",outbound,6,0,0,0
1760.0,"Airlie Road",outbound,3,0,0,0
1760.0,"Leyden Road",inbound,9,1,0,0
1760.0,"Dreyersdal Road",inbound,11,1,0,0
1760.0,"Dreyersdal Road",outbound,1,0,0,0
1760.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1760.0,"Tokai High School Internal Road",inbound,7,0,0,0
1760.0,"Tokai High School Internal Road",outbound,8,1,0,0
1760.0,"Homestead Avenue",inbound,3,0,0,0
1760.0,"Homestead Avenue",outbound,1,0,0,0
1835.0,"Childrens Way",inbound,7,0,0,0
1835.0,"Childrens Way",outbound,3,1,0,0
1835.0,"Tussendal Avenue",outbound,1,0,0,0
1835.0,"Starke Road",outbound,5,2,0,0
1835.0,"Christopher Road",inbound,11,0,0,0
1835.0,"Christopher Road",outbound,2,0,0,0
1835.0,"Ruskin Road",outbound,7,0,0,0
1835.0,"Vineyard Road",inbound,11,1,0,0
1835.0,"Vineyard Road",outbound,6,0,0,0
1835.0,"Aristea Road",outbound,7,0,0,0
1835.0,"Dante Road",outbound,7,0,0,0
1835.0,"Airlie Road",outbound,5,0,0,0
1835.0,"Leyden Road",inbound,10,0,0,1
1835.0,"Dreyersdal Road",inbound,13,2,0,0
1835.0,"Dreyersdal Road",outbound,2,1,0,0
1835.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1835.0,"Tokai High School Internal Road",inbound,9,0,0,1
1835.0,"Tokai High School Internal Road",outbound,9,1,0,0
1835.0,"Homestead Avenue",inbound,3,0,0,0
1835.0,"Homestead Avenue",outbound,1,0,0,0
1915.0,"Childrens Way",inbound,8,0,0,0
1915.0,"Childrens Way",outbound,3,0,0,0
1915.0,"Tussendal Avenue",outbound,1,0,0,0
1915.0,"Starke Road",outbound,5,0,0,0
1915.0,"Christopher Road",inbound,13,1,0,0
1915.0,"Christopher Road",outbound,2,0,0,0
1915.0,"Ruskin Road",outbound,8,0,0,0
1915.0,"Vineyard Road",inbound,13,2,0,0
1915.0,"Vineyard Road",outbound,6,0,0,0
1915.0,"Aristea Road",outbound,9,1,0,0
1915.0,"Dante Road",outbound,8,1,0,0
1915.0,"Airlie Road",outbound,5,0,0,0
1915.0,"Leyden Road",inbound,11,0,0,0
1915.0,"Dreyersdal Road",inbound,15,2,0,0
1915.0,"Dreyersdal Road",outbound,2,0,0,0
1915.0,"Firgrove Way Service Road",outbound,1,1,0,0
1915.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1915.0,"Tokai High School Internal Road",inbound,11,0,0,2
1915.0,"Tokai High School Internal Road",outbound,11,0,0,0
1915.0,"Homestead Avenue",inbound,4,0,0,0
1915.0,"Homestead Avenue",outbound,1,0,0,0
1985.0,"Childrens Way",inbound,9,0,0,0
1985.0,"Childrens Way",outbound,3,0,0,0
1985.0,"Tussendal Avenue",outbound,1,0,0,0
1985.0,"Starke Road",outbound,7,2,0,0
1985.0,"Christopher Road",inbound,15,0,0,0
1985.0,"Christopher Road",outbound,4,0,0,0
1985.0,"Ruskin Road",outbound,10,1,0,0
