simTime,road,direction,total_cumulative,active,slowing,stopped
780.0,"Childrens Way",inbound,1,0,0,0
780.0,"Dreyersdal Road",inbound,1,1,0,0
855.0,"Childrens Way",inbound,1,0,0,0
855.0,"Christopher Road",inbound,1,0,0,0
855.0,"Vineyard Road",inbound,1,1,0,0
855.0,"Dreyersdal Road",inbound,1,0,0,0
925.0,"Childrens Way",inbound,1,0,0,0
925.0,"Christopher Road",inbound,1,0,0,0
925.0,"Vineyard Road",inbound,1,0,0,0
925.0,"Leyden Road",inbound,1,0,0,0
925.0,"Dreyersdal Road",inbound,1,0,0,0
925.0,"Tokai High School Internal Road",outbound,1,1,0,0
1005.0,"Childrens Way",inbound,1,0,0,0
1005.0,"Christopher Road",inbound,1,0,0,0
1005.0,"Vineyard Road",inbound,1,0,0,0
1005.0,"Leyden Road",inbound,1,0,0,0
1005.0,"Dreyersdal Road",inbound,1,0,0,0
1005.0,"Tokai High School Internal Road",inbound,1,0,0,1
1005.0,"Tokai High School Internal Road",outbound,1,0,0,0
1080.0,"Childrens Way",inbound,2,1,0,0
1080.0,"Christopher Road",inbound,1,0,0,0
1080.0,"Ruskin Road",outbound,1,0,0,0
1080.0,"Vineyard Road",inbound,1,0,0,0
1080.0,"Vineyard Road",outbound,1,1,0,0
1080.0,"Aristea Road",outbound,1,0,0,0
1080.0,"Dante Road",outbound,1,1,0,0
1080.0,"Leyden Road",inbound,1,0,0,0
1080.0,"Dreyersdal Road",inbound,2,1,0,0
1080.0,"Tokai High School Internal Road",inbound,1,0,0,0
1080.0,"Tokai High School Internal Road",outbound,1,0,0,0
1080.0,"Homestead Avenue",inbound,1,0,0,0
1155.0,"Childrens Way",inbound,2,0,0,0
1155.0,"Starke Road",outbound,1,1,0,0
1155.0,"Christopher Road",inbound,3,1,0,0
1155.0,"Christopher Road",outbound,1,0,0,0
1155.0,"Ruskin Road",outbound,1,0,0,0
1155.0,"Vineyard Road",inbound,2,1,0,0
1155.0,"Vineyard Road",outbound,1,0,0,0
1155.0,"Aristea Road",outbound,1,0,0,0
1155.0,"Dante Road",outbound,1,0,0,0
1155.0,"Leyden Road",inbound,1,0,0,0
1155.0,"Dreyersdal Road",inbound,3,0,0,0
1155.0,"Tokai High School Internal Road",inbound,1,0,0,0
1155.0,"Tokai High School Internal Road",outbound,1,0,0,0
1155.0,"Homestead Avenue",inbound,1,0,0,0
1230.0,"Childrens Way",inbound,2,0,0,0
1230.0,"Starke Road",outbound,1,1,0,0
1230.0,"Christopher Road",inbound,3,0,0,0
1230.0,"Christopher Road",outbound,1,0,0,0
1230.0,"Ruskin Road",outbound,1,0,0,0
1230.0,"Vineyard Road",inbound,3,0,0,0
1230.0,"Vineyard Road",outbound,1,0,0,0
1230.0,"Aristea Road",outbound,1,0,0,0
1230.0,"Dante Road",outbound,1,0,0,0
1230.0,"Leyden Road",inbound,3,0,0,1
1230.0,"Dreyersdal Road",inbound,3,0,0,0
1230.0,"Tokai High School Internal Road",inbound,1,0,0,0
1230.0,"Tokai High School Internal Road",outbound,2,1,0,0
1230.0,"Homestead Avenue",inbound,1,0,0,0
1310.0,"Childrens Way",inbound,3,0,0,0
1310.0,"Starke Road",outbound,1,0,0,0
1310.0,"Christopher Road",inbound,3,0,0,0
1310.0,"Christopher Road",outbound,1,0,0,0
1310.0,"Ruskin Road",outbound,1,0,0,0
1310.0,"Vineyard Road",inbound,3,0,0,0
1310.0,"Vineyard Road",outbound,1,0,0,0
1310.0,"Aristea Road",outbound,1,0,0,0
1310.0,"Dante Road",outbound,1,0,0,0
1310.0,"Leyden Road",inbound,3,0,0,0
1310.0,"Dreyersdal Road",inbound,4,1,0,0
1310.0,"Firgrove Way Service Road",outbound,1,0,0,0
1310.0,"Tokai High School Internal Road",inbound,3,0,0,1
1310.0,"Tokai High School Internal Road",outbound,3,1,0,0
1310.0,"Homestead Avenue",inbound,1,0,0,0
1380.0,"Childrens Way",inbound,3,0,0,0
1380.0,"Starke Road",outbound,1,0,0,0
1380.0,"Christopher Road",inbound,4,1,0,0
1380.0,"Christopher Road",outbound,1,0,0,0
1380.0,"Ruskin Road",outbound,3,1,0,0
1380.0,"Vineyard Road",inbound,3,0,0,0
1380.0,"Vineyard Road",outbound,1,0,0,0
1380.0,"Aristea Road",outbound,3,0,0,0
1380.0,"Dante Road",outbound,2,1,0,0
1380.0,"Leyden Road",inbound,3,0,0,0
1380.0,"Dreyersdal Road",inbound,5,1,0,0
1380.0,"Firgrove Way Service Road",outbound,1,0,0,0
1380.0,"Tokai High School Internal Road",inbound,3,0,0,0
1380.0,"Tokai High School Internal Road",outbound,3,0,0,0
1380.0,"Homestead Avenue",inbound,1,0,0,0
1460.0,"Childrens Way",inbound,4,1,0,0
1460.0,"Tussendal Avenue",outbound,2,1,0,0
1460.0,"Starke Road",outbound,1,0,0,0
1460.0,"Christopher Road",inbound,4,0,0,0
1460.0,"Christopher Road",outbound,1,0,0,0
1460.0,"Ruskin Road",outbound,3,0,0,0
1460.0,"Vineyard Road",inbound,4,0,0,0
1460.0,"Vineyard Road",outbound,1,0,0,0
1460.0,"Aristea Road",outbound,3,0,0,0
1460.0,"Dante Road",outbound,3,0,0,0
1460.0,"Airlie Road",outbound,2,0,0,0
1460.0,"Leyden Road",inbound,4,0,0,0
1460.0,"Dreyersdal Road",inbound,6,2,0,0
1460.0,"Firgrove Way Service Road",outbound,1,0,0,0
1460.0,"Dreyersdal Farm Road",outbound,1,1,0,0
1460.0,"Tokai High School Internal Road",inbound,3,0,0,0
1460.0,"Tokai High School Internal Road",outbound,4,1,0,0
1460.0,"Homestead Avenue",inbound,2,0,0,0
1535.0,"Childrens Way",inbound,4,0,0,0
1535.0,"Tussendal Avenue",outbound,2,0,0,0
1535.0,"Starke Road",outbound,1,0,0,0
1535.0,"Christopher Road",inbound,7,1,0,0
1535.0,"Christopher Road",outbound,1,0,0,0
1535.0,"Ruskin Road",outbound,3,0,0,0
1535.0,"Vineyard Road",inbound,6,2,0,0
1535.0,"Vineyard Road",outbound,1,0,0,0
1535.0,"Aristea Road",outbound,3,0,0,0
1535.0,"Dante Road",outbound,3,0,0,0
1535.0,"Airlie Road",outbound,2,0,0,0
1535.0,"Leyden Road",inbound,4,0,0,0
1535.0,"Dreyersdal Road",inbound,8,1,0,0
1535.0,"Dreyersdal Road",outbound,2,1,0,0
1535.0,"Firgrove Way Service Road",outbound,1,0,0,0
1535.0,"Dreyersdal Farm Road",outbound,2,0,0,0
1535.0,"Tokai High School Internal Road",inbound,4,0,0,1
1535.0,"Tokai High School Internal Road",outbound,4,0,0,0
1535.0,"Homestead Avenue",inbound,2,0,0,0
1615.0,"Childrens Way",inbound,5,0,0,0
1615.0,"Tussendal Avenue",outbound,2,0,0,0
1615.0,"Starke Road",outbound,1,0,0,0
1615.0,"Christopher Road",inbound,7,0,0,0
1615.0,"Christopher Road",outbound,1,0,0,0
1615.0,"Ruskin Road",outbound,4,0,0,0
1615.0,"Vineyard Road",inbound,7,0,0,0
1615.0,"Vineyard Road",outbound,2,1,0,0
1615.0,"Aristea Road",outbound,4,0,0,0
1615.0,"Dante Road",outbound,4,1,0,0
1615.0,"Airlie Road",outbound,2,0,0,0
1615.0,"Leyden Road",inbound,7,0,0,0
1615.0,"Dreyersdal Road",inbound,9,2,0,0
1615.0,"Dreyersdal Road",outbound,2,0,0,0
1615.0,"Firgrove Way Service Road",outbound,1,0,0,0
1615.0,"Dreyersdal Farm Road",outbound,2,0,0,0
1615.0,"Tokai High School Internal Road",inbound,5,0,0,1
1615.0,"Tokai High School Internal Road",outbound,7,2,0,0
1615.0,"Homestead Avenue",inbound,2,0,0,0
1690.0,"Childrens Way",inbound,5,0,0,0
1690.0,"Tussendal Avenue",outbound,2,0,0,0
1690.0,"Starke Road",outbound,2,1,0,0
1690.0,"Christopher Road",inbound,9,1,0,0
1690.0,"Christopher Road",outbound,2,0,0,0
1690.0,"Ruskin Road",outbound,4,0,0,0
1690.0,"Vineyard Road",inbound,8,1,0,0
1690.0,"Vineyard Road",outbound,2,0,0,0
1690.0,"Aristea Road",outbound,5,1,0,0
1690.0,"Dante Road",outbound,4,0,0,0
1690.0,"Airlie Road",outbound,2,0,0,0
1690.0,"Leyden Road",inbound,7,0,0,0
1690.0,"Dreyersdal Road",inbound,10,1,0,0
1690.0,"Dreyersdal Road",outbound,2,0,0,0
1690.0,"Firgrove Way Service Road",outbound,1,0,0,0
