simTime,road,direction,total_cumulative,active,slowing,stopped
1385.0,"Childrens Way",inbound,1,0,0,0
1385.0,"Dreyersdal Road",inbound,1,2,0,0
1460.0,"Childrens Way",inbound,1,0,0,0
1460.0,"Christopher Road",inbound,1,0,0,0
1460.0,"Vineyard Road",inbound,1,1,0,0
1460.0,"Dreyersdal Road",inbound,1,0,0,0
1535.0,"Childrens Way",inbound,1,0,0,0
1535.0,"Christopher Road",inbound,1,0,0,0
1535.0,"Vineyard Road",inbound,1,0,0,0
1535.0,"Leyden Road",inbound,1,0,0,0
1535.0,"Dreyersdal Road",inbound,1,0,0,0
1535.0,"Tokai High School Internal Road",outbound,1,1,0,0
1610.0,"Childrens Way",inbound,1,0,0,0
1610.0,"Christopher Road",inbound,1,0,0,0
1610.0,"Vineyard Road",inbound,1,0,0,0
1610.0,"Leyden Road",inbound,1,0,0,0
1610.0,"Dreyersdal Road",inbound,1,0,0,0
1610.0,"Tokai High School Internal Road",inbound,1,0,0,0
1610.0,"Tokai High School Internal Road",outbound,1,1,0,0
1610.0,"Homestead Avenue",inbound,1,1,0,0
1685.0,"Childrens Way",inbound,2,0,0,0
1685.0,"Christopher Road",inbound,1,0,0,0
1685.0,"Ruskin Road",outbound,1,0,0,0
1685.0,"Vineyard Road",inbound,1,0,0,0
1685.0,"Aristea Road",outbound,1,0,0,0
1685.0,"Dante Road",outbound,1,1,0,0
1685.0,"Leyden Road",inbound,1,0,0,0
1685.0,"Dreyersdal Road",inbound,3,2,0,0
1685.0,"Tokai High School Internal Road",inbound,1,0,0,0
1685.0,"Tokai High School Internal Road",outbound,1,0,0,0
1685.0,"Homestead Avenue",inbound,1,0,0,0
1765.0,"Childrens Way",inbound,2,0,0,0
1765.0,"Tussendal Avenue",outbound,1,0,0,0
1765.0,"Christopher Road",inbound,3,0,0,0
1765.0,"Ruskin Road",outbound,1,0,0,0
1765.0,"Vineyard Road",inbound,3,1,0,0
1765.0,"Aristea Road",outbound,1,0,0,0
1765.0,"Dante Road",outbound,1,0,0,0
1765.0,"Airlie Road",outbound,1,0,0,0
1765.0,"Leyden Road",inbound,2,1,0,0
1765.0,"Dreyersdal Road",inbound,3,0,0,0
1765.0,"Dreyersdal Farm Road",outbound,1,1,0,0
1765.0,"Tokai High School Internal Road",inbound,1,0,0,0
1765.0,"Tokai High School Internal Road",outbound,1,0,0,0
1765.0,"Homestead Avenue",inbound,1,0,0,0
1840.0,"Childrens Way",inbound,3,0,0,0
1840.0,"Tussendal Avenue",outbound,1,0,0,0
1840.0,"Christopher Road",inbound,3,0,0,0
1840.0,"Ruskin Road",outbound,1,0,0,0
1840.0,"Vineyard Road",inbound,3,0,0,0
1840.0,"Aristea Road",outbound,1,0,0,0
1840.0,"Dante Road",outbound,1,0,0,0
1840.0,"Airlie Road",outbound,1,0,0,0
1840.0,"Leyden Road",inbound,3,0,0,0
1840.0,"Dreyersdal Road",inbound,4,1,0,0
1840.0,"Dreyersdal Road",outbound,1,0,0,0
1840.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1840.0,"Tokai High School Internal Road",inbound,2,0,0,1
1840.0,"Tokai High School Internal Road",outbound,3,1,0,0
1840.0,"Homestead Avenue",inbound,1,0,0,0
1910.0,"Childrens Way",inbound,3,0,0,0
1910.0,"Tussendal Avenue",outbound,1,0,0,0
1910.0,"Christopher Road",inbound,4,1,0,0
1910.0,"Ruskin Road",outbound,1,0,0,0
1910.0,"Vineyard Road",inbound,3,0,0,0
1910.0,"Aristea Road",outbound,2,1,0,0
1910.0,"Dante Road",outbound,1,0,0,0
1910.0,"Airlie Road",outbound,1,0,0,0
1910.0,"Leyden Road",inbound,3,0,0,0
1910.0,"Dreyersdal Road",inbound,5,1,0,0
1910.0,"Dreyersdal Road",outbound,1,0,0,0
1910.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1910.0,"Tokai High School Internal Road",inbound,3,0,0,0
1910.0,"Tokai High School Internal Road",outbound,3,1,0,0
1910.0,"Homestead Avenue",inbound,1,0,0,0
1985.0,"Childrens Way",inbound,4,0,0,0
1985.0,"Tussendal Avenue",outbound,1,0,0,0
1985.0,"Starke Road",outbound,1,1,0,0
1985.0,"Christopher Road",inbound,4,0,0,0
1985.0,"Ruskin Road",outbound,3,0,0,0
1985.0,"Vineyard Road",inbound,4,0,0,0
1985.0,"Vineyard Road",outbound,1,0,0,0
1985.0,"Aristea Road",outbound,3,0,0,0
1985.0,"Dante Road",outbound,3,1,0,0
1985.0,"Airlie Road",outbound,2,0,0,0
1985.0,"Leyden Road",inbound,4,0,0,0
1985.0,"Dreyersdal Road",inbound,8,4,0,0
1985.0,"Dreyersdal Road",outbound,1,0,0,0
1985.0,"Dreyersdal Farm Road",outbound,1,0,0,0
1985.0,"Tokai High School Internal Road",inbound,3,0,0,0
1985.0,"Tokai High School Internal Road",outbound,4,1,0,0
1985.0,"Homestead Avenue",inbound,2,0,0,0
2065.0,"Childrens Way",inbound,5,1,0,0
2065.0,"Childrens Way",outbound,1,0,0,0
2065.0,"Tussendal Avenue",outbound,2,0,0,0
2065.0,"Starke Road",outbound,1,0,0,0
2065.0,"Christopher Road",inbound,7,0,0,0
2065.0,"Ruskin Road",outbound,3,0,0,0
2065.0,"Vineyard Road",inbound,7,2,0,0
2065.0,"Vineyard Road",outbound,1,0,0,0
2065.0,"Aristea Road",outbound,3,0,0,0
2065.0,"Dante Road",outbound,3,0,0,0
