simTime,road,direction,total_cumulative,active,slowing,stopped
550.0,"Childrens Way",inbound,1,0,0,0
550.0,"Dreyersdal Road",inbound,1,1,0,0
630.0,"Childrens Way",inbound,1,0,0,0
630.0,"Christopher Road",inbound,1,0,0,0
630.0,"Vineyard Road",inbound,1,1,0,0
630.0,"Dreyersdal Road",inbound,1,0,0,0
700.0,"Childrens Way",inbound,1,0,0,0
700.0,"Christopher Road",inbound,1,0,0,0
700.0,"Vineyard Road",inbound,1,0,0,0
700.0,"Leyden Road",inbound,1,0,0,0
700.0,"Dreyersdal Road",inbound,1,0,0,0
700.0,"Tokai High School Internal Road",outbound,1,1,0,0
775.0,"Childrens Way",inbound,1,0,0,0
775.0,"Christopher Road",inbound,1,0,0,0
775.0,"Vineyard Road",inbound,1,0,0,0
775.0,"Leyden Road",inbound,1,0,0,0
775.0,"Dreyersdal Road",inbound,1,0,0,0
775.0,"Tokai High School Internal Road",inbound,1,0,0,0
775.0,"Tokai High School Internal Road",outbound,1,1,0,0
775.0,"Homestead Avenue",inbound,1,1,0,0
850.0,"Childrens Way",inbound,2,0,0,0
850.0,"Christopher Road",inbound,1,0,0,0
850.0,"Ruskin Road",outbound,1,0,0,0
850.0,"Vineyard Road",inbound,1,0,0,0
850.0,"Vineyard Road",outbound,1,1,0,0
850.0,"Aristea Road",outbound,1,0,0,0
850.0,"Dante Road",outbound,1,0,0,0
850.0,"Leyden Road",inbound,1,0,0,0
850.0,"Dreyersdal Road",inbound,3,2,0,0
850.0,"Tokai High School Internal Road",inbound,1,0,0,0
850.0,"Tokai High School Internal Road",outbound,1,0,0,0
850.0,"Homestead Avenue",inbound,1,0,0,0
930.0,"Childrens Way",inbound,2,0,0,0
930.0,"Starke Road",outbound,1,1,0,0
930.0,"Christopher Road",inbound,3,0,0,0
930.0,"Christopher Road",outbound,1,0,0,0
930.0,"Ruskin Road",outbound,1,0,0,0
930.0,"Vineyard Road",inbound,3,2,0,0
930.0,"Vineyard Road",outbound,1,0,0,0
930.0,"Aristea Road",outbound,1,0,0,0
930.0,"Dante Road",outbound,1,0,0,0
930.0,"Leyden Road",inbound,1,0,0,0
930.0,"Dreyersdal Road",inbound,3,0,0,0
930.0,"Tokai High School Internal Road",inbound,1,0,0,0
930.0,"Tokai High School Internal Road",outbound,1,0,0,0
930.0,"Homestead Avenue",inbound,1,0,0,0
1005.0,"Childrens Way",inbound,2,0,0,0
1005.0,"Starke Road",outbound,1,0,0,0
1005.0,"Christopher Road",inbound,3,0,0,0
1005.0,"Christopher Road",outbound,1,0,0,0
1005.0,"Ruskin Road",outbound,1,0,0,0
1005.0,"Vineyard Road",inbound,3,0,0,0
1005.0,"Vineyard Road",outbound,1,0,0,0
1005.0,"Aristea Road",outbound,1,0,0,0
1005.0,"Dante Road",outbound,1,0,0,0
1005.0,"Leyden Road",inbound,3,0,0,0
1005.0,"Dreyersdal Road",inbound,3,0,0,0
1005.0,"Firgrove Way Service Road",outbound,1,1,0,0
1005.0,"Tokai High School Internal Road",inbound,2,0,0,1
1005.0,"Tokai High School Internal Road",outbound,3,1,0,0
1005.0,"Homestead Avenue",inbound,1,0,0,0
1080.0,"Childrens Way",inbound,3,0,0,0
1080.0,"Starke Road",outbound,1,0,0,0
1080.0,"Christopher Road",inbound,3,0,0,0
1080.0,"Christopher Road",outbound,1,0,0,0
1080.0,"Ruskin Road",outbound,1,0,0,0
1080.0,"Vineyard Road",inbound,3,0,0,0
1080.0,"Vineyard Road",outbound,1,0,0,0
1080.0,"Aristea Road",outbound,2,1,0,0
1080.0,"Dante Road",outbound,1,0,0,0
1080.0,"Leyden Road",inbound,3,0,0,0
1080.0,"Dreyersdal Road",inbound,4,1,0,0
1080.0,"Firgrove Way Service Road",outbound,1,0,0,0
1080.0,"Tokai High School Internal Road",inbound,3,0,0,0
1080.0,"Tokai High School Internal Road",outbound,3,1,0,0
1080.0,"Homestead Avenue",inbound,1,0,0,0
1155.0,"Childrens Way",inbound,3,0,0,0
1155.0,"Tussendal Avenue",outbound,1,1,0,0
1155.0,"Starke Road",outbound,1,0,0,0
1155.0,"Christopher Road",inbound,4,0,0,0
1155.0,"Christopher Road",outbound,1,0,0,0
1155.0,"Ruskin Road",outbound,3,0,0,0
1155.0,"Vineyard Road",inbound,4,1,0,0
1155.0,"Vineyard Road",outbound,1,0,0,0
1155.0,"Aristea Road",outbound,3,0,0,0
1155.0,"Dante Road",outbound,3,1,0,0
1155.0,"Airlie Road",outbound,2,1,0,0
1155.0,"Leyden Road",inbound,3,0,0,0
1155.0,"Dreyersdal Road",inbound,5,1,0,0
1155.0,"Firgrove Way Service Road",outbound,1,0,0,0
1155.0,"Tokai High School Internal Road",inbound,3,0,0,0
1155.0,"Tokai High School Internal Road",outbound,3,0,0,0
1155.0,"Homestead Avenue",inbound,2,1,0,0
1230.0,"Childrens Way",inbound,4,0,0,0
1230.0,"Tussendal Avenue",outbound,2,0,0,0
1230.0,"Starke Road",outbound,1,0,0,0
1230.0,"Christopher Road",inbound,5,1,0,0
1230.0,"Christopher Road",outbound,1,0,0,0
1230.0,"Ruskin Road",outbound,3,0,0,0
1230.0,"Vineyard Road",inbound,4,0,0,0
1230.0,"Vineyard Road",outbound,1,0,0,0
1230.0,"Aristea Road",outbound,3,0,0,0
1230.0,"Dante Road",outbound,3,0,0,0
1230.0,"Airlie Road",outbound,2,0,0,0
1230.0,"Leyden Road",inbound,4,0,0,0
1230.0,"Dreyersdal Road",inbound,7,2,0,0
1230.0,"Firgrove Way Service Road",outbound,1,0,0,0
1230.0,"Dreyersdal Farm Road",outbound,2,2,0,0
1230.0,"Tokai High School Internal Road",inbound,4,0,0,1
1230.0,"Tokai High School Internal Road",outbound,4,0,0,0
1230.0,"Homestead Avenue",inbound,2,0,0,0
1305.0,"Childrens Way",inbound,4,0,0,0
1305.0,"Tussendal Avenue",outbound,2,0,0,0
1305.0,"Starke Road",outbound,1,0,0,0
1305.0,"Christopher Road",inbound,7,0,0,0
1305.0,"Christopher Road",outbound,1,0,0,0
1305.0,"Ruskin Road",outbound,3,0,0,0
1305.0,"Vineyard Road",inbound,7,2,0,0
1305.0,"Vineyard Road",outbound,1,0,0,0
1305.0,"Aristea Road",outbound,4,1,0,0
1305.0,"Dante Road",outbound,3,0,0,0
1305.0,"Airlie Road",outbound,2,0,0,0
1305.0,"Leyden Road",inbound,5,0,0,0
1305.0,"Dreyersdal Road",inbound,8,1,0,0
1305.0,"Dreyersdal Road",outbound,2,0,0,0
1305.0,"Firgrove Way Service Road",outbound,1,0,0,0
1305.0,"Dreyersdal Farm Road",outbound,2,0,0,0
1305.0,"Tokai High School Internal Road",inbound,4,0,0,0
1305.0,"Tokai High School Internal Road",outbound,5,2,0,0
1305.0,"Homestead Avenue",inbound,2,0,0,0
1380.0,"Childrens Way",inbound,5,0,0,0
1380.0,"Tussendal Avenue",outbound,2,0,0,0
1380.0,"Starke Road",outbound,1,0,0,0
1380.0,"Christopher Road",inbound,7,0,0,0
1380.0,"Christopher Road",outbound,1,0,0,0
1380.0,"Ruskin Road",outbound,4,0,0,0
1380.0,"Vineyard Road",inbound,7,0,0,0
1380.0,"Vineyard Road",outbound,2,0,0,0
1380.0,"Aristea Road",outbound,4,0,0,0
1380.0,"Dante Road",outbound,4,0,0,0
1380.0,"Airlie Road",outbound,3,1,0,0
1380.0,"Leyden Road",inbound,7,0,0,0
1380.0,"Dreyersdal Road",inbound,9,3,0,0
1380.0,"Dreyersdal Road",outbound,2,0,0,0
1380.0,"Firgrove Way Service Road",outbound,1,0,0,0
1380.0,"Dreyersdal Farm Road",outbound,2,0,0,0
1380.0,"Tokai High School Internal Road",inbound,7,0,0,3
1380.0,"Tokai High School Internal Road",outbound,7,0,0,0
1380.0,"Homestead Avenue",inbound,2,0,0,0
1455.0,"Childrens Way",inbound,5,0,0,0
1455.0,"Childrens Way",outbound,1,0,0,0
1455.0,"Tussendal Avenue",outbound,2,0,0,0
1455.0,"Starke Road",outbound,2,0,0,0
1455.0,"Christopher Road",inbound,9,0,0,0
1455.0,"Christopher Road",outbound,1,0,0,0
1455.0,"Ruskin Road",outbound,5,1,0,0
1455.0,"Vineyard Road",inbound,9,2,0,0
1455.0,"Vineyard Road",outbound,2,0,0,0
1455.0,"Aristea Road",outbound,6,1,0,0
1455.0,"Dante Road",outbound,5,1,0,0
1455.0,"Airlie Road",outbound,3,0,0,0
1455.0,"Leyden Road",inbound,7,0,0,0
1455.0,"Dreyersdal Road",inbound,10,1,0,0
1455.0,"Dreyersdal Road",outbound,2,0,0,0
1455.0,"Firgrove Way Service Road",outbound,1,0,0,0
1455.0,"Dreyersdal Farm Road",outbound,2,0,0,0
1455.0,"Tokai High School Internal Road",inbound,7,0,0,0
