simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
507.5,1,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
507.5,1,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
672.5,1,inbound,2B,2B,1.0001,0.00,6,—,DELAY_START,"jIdx=6"
717.5,1,dwell,EG-D,2B,0.0729,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
762.5,1,outbound,EG-D,2B,0.0729,0.00,0,—,OUTBOUND_START,""
762.5,1,outbound,EG-D,2B,0.0729,0.00,0,—,DELAY_START,"jIdx=0"
772.5,2,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
772.5,2,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
802.5,3,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
802.5,3,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
887.5,2,inbound,2A,2A,0.6317,0.00,2,886.5,DELAY_START,"jIdx=2"
957.5,2,inbound,2A,2A,1.0013,0.00,5,—,DELAY_START,"jIdx=5"
972.5,3,inbound,2B,2B,1.0008,0.00,6,—,DELAY_START,"jIdx=6"
992.5,2,dwell,EG-D,2A,0.0487,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1012.5,3,dwell,EG-E,2B,0.0890,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1022.5,4,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1022.5,4,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1032.5,1,outbound,EG-D,2B,1.0000,0.00,9,—,EXIT,"totalTrip=525.0s egressRoute=EG-D"
1037.5,2,outbound,EG-D,2A,0.0487,0.00,0,—,OUTBOUND_START,""
1037.5,2,outbound,EG-D,2A,0.0487,0.00,0,—,DELAY_START,"jIdx=0"
1057.5,3,outbound,EG-E,2B,0.0890,0.00,0,—,OUTBOUND_START,""
1057.5,3,outbound,EG-E,2B,0.0890,0.00,0,—,DELAY_START,"jIdx=0"
1087.5,5,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1087.5,5,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1157.5,6,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1157.5,6,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1187.5,4,inbound,2B,2B,1.0008,0.00,6,—,DELAY_START,"jIdx=6"
1192.5,7,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1192.5,7,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1222.5,4,dwell,EG-D,2B,0.0487,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1237.5,8,inbound,1A-NORTH,1A-NORTH,0.0000,0.00,0,—,SPAWN,"route=1A-NORTH"
1237.5,8,inbound,1A-NORTH,1A-NORTH,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1267.5,4,outbound,EG-D,2B,0.0487,0.00,0,—,OUTBOUND_START,""
1267.5,4,outbound,EG-D,2B,0.0487,0.00,0,—,DELAY_START,"jIdx=0"
1282.5,3,outbound,EG-E,2B,1.0000,0.00,8,—,EXIT,"totalTrip=480.0s egressRoute=EG-E"
1302.5,5,inbound,1A,1A,1.0001,0.00,6,—,DELAY_START,"jIdx=6"
1317.5,2,outbound,EG-D,2A,1.0000,0.00,9,—,EXIT,"totalTrip=545.0s egressRoute=EG-D"
1332.5,6,inbound,2A,2A,1.0010,0.00,5,—,DELAY_START,"jIdx=5"
1337.5,9,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1337.5,9,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1342.5,5,dwell,EG-A,1A,0.0945,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1357.5,7,inbound,2B,2B,1.0006,0.00,6,—,DELAY_START,"jIdx=6"
1362.5,6,dwell,EG-A,2A,0.0569,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1387.5,5,outbound,EG-A,1A,0.0945,0.00,0,—,OUTBOUND_START,""
1387.5,5,outbound,EG-A,1A,0.0945,0.00,0,—,DELAY_START,"jIdx=0"
1402.5,7,dwell,EG-C,2B,0.0851,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1407.5,6,outbound,EG-A,2A,0.0569,0.00,0,—,OUTBOUND_START,""
1407.5,6,outbound,EG-A,2A,0.0569,0.00,0,—,DELAY_START,"jIdx=0"
1422.5,10,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1422.5,10,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1447.5,7,outbound,EG-C,2B,0.0851,0.00,0,—,OUTBOUND_START,""
1447.5,7,outbound,EG-C,2B,0.0851,0.00,0,—,DELAY_START,"jIdx=0"
1467.5,11,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1467.5,11,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1502.5,9,inbound,2B,2B,1.0016,0.00,6,—,DELAY_START,"jIdx=6"
1512.5,8,inbound,1A-NORTH,1A-NORTH,0.9574,0.00,4,—,DELAY_START,"jIdx=4"
1532.5,8,inbound,1A-NORTH,1A-NORTH,1.0007,0.00,5,—,DELAY_START,"jIdx=5"
1547.5,12,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1547.5,12,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1547.5,4,outbound,EG-D,2B,1.0000,0.00,9,—,EXIT,"totalTrip=525.0s egressRoute=EG-D"
1552.5,9,dwell,EG-D,2B,0.0850,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1557.5,8,dwell,EG-A,1A-NORTH,0.0382,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1567.5,5,outbound,EG-A,1A,1.0000,0.00,8,—,EXIT,"totalTrip=480.0s egressRoute=EG-A"
1577.5,13,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1577.5,13,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1597.5,9,outbound,EG-D,2B,0.0850,0.00,0,—,OUTBOUND_START,""
1597.5,9,outbound,EG-D,2B,0.0850,0.00,0,—,DELAY_START,"jIdx=0"
1597.5,10,inbound,2A,2A,1.0003,0.00,5,—,DELAY_START,"jIdx=5"
1602.5,6,outbound,EG-A,2A,1.0000,0.00,8,1620.0,DELAY_START,"jIdx=8"
1602.5,8,outbound,EG-A,1A-NORTH,0.0382,0.00,0,—,OUTBOUND_START,""
1602.5,8,outbound,EG-A,1A-NORTH,0.0382,0.00,0,—,DELAY_START,"jIdx=0"
1622.5,6,outbound,EG-A,2A,1.0000,0.00,8,1620.0,EXIT,"totalTrip=465.0s egressRoute=EG-A"
1632.5,14,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1632.5,10,dwell,EG-E,2A,0.0590,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1632.5,11,inbound,2B,2B,1.0002,0.00,6,—,DELAY_START,"jIdx=6"
1632.5,14,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1667.5,11,dwell,EG-D,2B,0.0487,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1672.5,7,outbound,EG-C,2B,1.0000,0.00,7,—,EXIT,"totalTrip=480.0s egressRoute=EG-C"
1677.5,15,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1677.5,10,outbound,EG-E,2A,0.0590,0.00,0,—,OUTBOUND_START,""
1677.5,10,outbound,EG-E,2A,0.0590,0.00,0,—,DELAY_START,"jIdx=0"
1677.5,15,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1712.5,11,outbound,EG-D,2B,0.0487,0.00,0,—,OUTBOUND_START,""
1712.5,11,outbound,EG-D,2B,0.0487,0.00,0,—,DELAY_START,"jIdx=0"
1732.5,16,inbound,1A-NORTH,1A-NORTH,0.0000,0.00,0,—,SPAWN,"route=1A-NORTH"
1732.5,16,inbound,1A-NORTH,1A-NORTH,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1742.5,13,inbound,2B,2B,1.0013,0.00,6,—,DELAY_START,"jIdx=6"
1752.5,12,inbound,1A,1A,0.9429,0.32,5,—,DELAY_START,"jIdx=5"
