simTime,road,direction,total_cumulative,active,slowing,stopped
1450.0,"Homestead Avenue",outbound,2,0,0,0
1525.0,"Childrens Way",inbound,6,0,0,0
1525.0,"Starke Road",inbound,1,1,0,0
1525.0,"Starke Road",outbound,5,2,0,0
1525.0,"Christopher Road",inbound,10,1,0,0
1525.0,"Christopher Road",outbound,4,1,0,0
1525.0,"Ruskin Road",outbound,6,0,0,0
1525.0,"Alban Road",outbound,1,0,0,0
1525.0,"Vineyard Road",inbound,9,0,0,0
1525.0,"Vineyard Road",outbound,5,0,0,0
1525.0,"Aristea Road",outbound,7,0,0,0
1525.0,"Dante Road",outbound,6,1,0,0
1525.0,"Airlie Road",outbound,1,0,0,0
1525.0,"Leyden Road",inbound,9,0,0,0
1525.0,"Dreyersdal Road",inbound,10,0,0,0
1525.0,"Dreyersdal Road",outbound,1,0,0,0
1525.0,"Tokai High School Internal Road",inbound,7,0,0,0
1525.0,"Tokai High School Internal Road",outbound,9,2,0,0
1525.0,"Homestead Avenue",inbound,3,0,0,0
1525.0,"Homestead Avenue",outbound,3,0,0,0
1600.0,"Childrens Way",inbound,7,1,0,0
1600.0,"Starke Road",inbound,1,0,0,0
1600.0,"Starke Road",outbound,5,1,0,0
1600.0,"Christopher Road",inbound,11,0,0,0
1600.0,"Christopher Road",outbound,4,0,0,0
1600.0,"Ruskin Road",outbound,6,0,0,0
1600.0,"Alban Road",outbound,1,0,0,0
1600.0,"Vineyard Road",inbound,11,1,0,0
1600.0,"Vineyard Road",outbound,6,0,0,0
1600.0,"Aristea Road",outbound,7,0,0,0
1600.0,"Dante Road",outbound,6,0,0,0
1600.0,"Airlie Road",outbound,2,0,0,0
1600.0,"Leyden Road",inbound,10,1,0,0
1600.0,"Dreyersdal Road",inbound,12,2,0,0
1600.0,"Dreyersdal Road",outbound,2,1,0,0
1600.0,"Tokai High School Internal Road",inbound,9,0,0,0
1600.0,"Tokai High School Internal Road",outbound,9,2,0,0
1600.0,"Homestead Avenue",inbound,3,0,0,0
1600.0,"Homestead Avenue",outbound,4,1,0,0
1680.0,"Childrens Way",inbound,8,1,0,0
1680.0,"Starke Road",inbound,1,0,0,0
1680.0,"Starke Road",outbound,5,0,0,0
1680.0,"Christopher Road",inbound,13,2,0,0
1680.0,"Christopher Road",outbound,4,0,0,0
1680.0,"Ruskin Road",outbound,8,0,0,0
1680.0,"Alban Road",outbound,1,0,0,0
1680.0,"Vineyard Road",inbound,11,0,0,0
1680.0,"Vineyard Road",outbound,7,1,0,0
1680.0,"Aristea Road",outbound,9,0,0,0
1680.0,"Dante Road",outbound,8,1,0,0
1680.0,"Airlie Road",outbound,2,0,0,0
1680.0,"Leyden Road",inbound,11,0,0,0
1680.0,"Dreyersdal Road",inbound,13,1,0,0
1680.0,"Dreyersdal Road",outbound,2,0,0,0
1680.0,"Firgrove Way Service Road",outbound,1,0,0,0
1680.0,"Tokai High School Internal Road",inbound,11,0,0,2
1680.0,"Tokai High School Internal Road",outbound,11,0,0,0
1680.0,"Homestead Avenue",inbound,4,0,0,0
1680.0,"Homestead Avenue",outbound,4,0,0,0
1760.0,"Childrens Way",inbound,8,0,0,0
1760.0,"Starke Road",inbound,1,0,0,0
1760.0,"Starke Road",outbound,6,1,0,0
1760.0,"Christopher Road",inbound,14,0,0,0
1760.0,"Christopher Road",outbound,5,0,0,0
1760.0,"Ruskin Road",outbound,9,1,0,0
1760.0,"Alban Road",outbound,1,0,0,0
1760.0,"Vineyard Road",inbound,14,1,0,0
1760.0,"Vineyard Road",outbound,8,0,0,0
1760.0,"Aristea Road",outbound,11,1,0,0
1760.0,"Dante Road",outbound,8,0,0,0
1760.0,"Airlie Road",outbound,3,0,0,0
1760.0,"Leyden Road",inbound,13,1,0,0
1760.0,"Dreyersdal Road",inbound,15,2,0,0
1760.0,"Dreyersdal Road",outbound,3,1,0,0
1760.0,"Firgrove Way Service Road",outbound,1,0,0,0
1760.0,"Tokai High School Internal Road",inbound,11,0,0,0
1760.0,"Tokai High School Internal Road",outbound,12,1,0,0
1760.0,"Homestead Avenue",inbound,4,0,0,0
1760.0,"Homestead Avenue",outbound,4,0,0,0
1835.0,"Childrens Way",inbound,9,0,0,0
1835.0,"Childrens Way",outbound,1,1,0,0
1835.0,"Starke Road",inbound,1,0,0,0
1835.0,"Starke Road",outbound,8,1,0,0
1835.0,"Christopher Road",inbound,15,0,0,0
1835.0,"Christopher Road",outbound,6,0,0,0
1835.0,"Ruskin Road",outbound,10,0,0,0
1835.0,"Alban Road",outbound,1,0,0,0
1835.0,"Vineyard Road",inbound,15,0,0,0
1835.0,"Vineyard Road",outbound,10,0,0,0
1835.0,"Aristea Road",outbound,11,0,0,0
1835.0,"Dante Road",outbound,10,0,0,0
1835.0,"Airlie Road",outbound,4,0,0,0
1835.0,"Leyden Road",inbound,15,1,0,0
1835.0,"Dreyersdal Road",inbound,17,3,0,0
1835.0,"Dreyersdal Road",outbound,3,0,0,0
1835.0,"Firgrove Way Service Road",outbound,2,1,0,0
1835.0,"Tokai High School Internal Road",inbound,13,0,0,1
1835.0,"Tokai High School Internal Road",outbound,14,2,0,0
1835.0,"Homestead Avenue",inbound,5,0,0,0
1835.0,"Homestead Avenue",outbound,4,0,0,0
1910.0,"Childrens Way",inbound,10,0,0,0
1910.0,"Childrens Way",outbound,1,0,0,0
1910.0,"Starke Road",inbound,1,0,0,0
1910.0,"Starke Road",outbound,8,0,0,0
1910.0,"Christopher Road",inbound,17,2,0,0
1910.0,"Christopher Road",outbound,6,0,0,0
1910.0,"Ruskin Road",outbound,12,1,0,0
1910.0,"Alban Road",outbound,1,0,0,0
1910.0,"Vineyard Road",inbound,16,1,0,0
1910.0,"Vineyard Road",outbound,10,0,0,0
1910.0,"Aristea Road",outbound,13,0,0,0
1910.0,"Dante Road",outbound,11,1,0,0
1910.0,"Airlie Road",outbound,4,0,0,0
1910.0,"Leyden Road",inbound,15,0,0,0
1910.0,"Dreyersdal Road",inbound,19,3,0,0
1910.0,"Dreyersdal Road",outbound,3,0,0,0
1910.0,"Firgrove Way Service Road",outbound,2,0,0,0
1910.0,"Tokai High School Internal Road",inbound,15,0,0,1
1910.0,"Tokai High School Internal Road",outbound,15,1,0,0
1910.0,"Homestead Avenue",inbound,5,0,0,0
1910.0,"Homestead Avenue",outbound,5,1,0,0
1985.0,"Childrens Way",inbound,11,0,0,0
1985.0,"Childrens Way",outbound,1,0,0,0
1985.0,"Starke Road",inbound,1,0,0,0
1985.0,"Starke Road",outbound,9,1,0,0
1985.0,"Christopher Road",inbound,19,0,0,0
1985.0,"Christopher Road",outbound,7,0,0,0
1985.0,"Ruskin Road",outbound,14,1,0,0
1985.0,"Alban Road",outbound,1,0,0,0
1985.0,"Vineyard Road",inbound,19,2,0,0
1985.0,"Vineyard Road",outbound,12,0,0,0
1985.0,"Aristea Road",outbound,15,0,0,0
1985.0,"Dante Road",outbound,13,1,0,0
1985.0,"Airlie Road",outbound,5,1,0,0
1985.0,"Leyden Road",inbound,17,0,0,0
1985.0,"Dreyersdal Road",inbound,21,3,0,0
1985.0,"Dreyersdal Road",outbound,4,1,0,0
1985.0,"Firgrove Way Service Road",outbound,2,0,0,0
1985.0,"Tokai High School Internal Road",inbound,16,0,0,1
1985.0,"Tokai High School Internal Road",outbound,17,1,0,0
1985.0,"Homestead Avenue",inbound,6,0,0,0
1985.0,"Homestead Avenue",outbound,5,0,0,0
2060.0,"Childrens Way",inbound,12,0,0,0
2060.0,"Childrens Way",outbound,2,1,0,0
2060.0,"Tussendal Avenue",outbound,1,0,0,0
2060.0,"Starke Road",inbound,1,0,0,0
2060.0,"Starke Road",outbound,10,1,0,0
2060.0,"Christopher Road",inbound,22,1,0,0
2060.0,"Christopher Road",outbound,7,0,0,0
2060.0,"Ruskin Road",outbound,14,0,0,0
2060.0,"Alban Road",outbound,1,0,0,0
2060.0,"Vineyard Road",inbound,21,2,0,0
2060.0,"Vineyard Road",outbound,13,0,0,0
2060.0,"Aristea Road",outbound,16,1,0,0
2060.0,"Dante Road",outbound,14,0,0,0
2060.0,"Airlie Road",outbound,7,0,0,0
2060.0,"Leyden Road",inbound,20,1,0,0
2060.0,"Dreyersdal Road",inbound,22,1,0,0
2060.0,"Dreyersdal Road",outbound,4,1,0,0
2060.0,"Firgrove Way Service Road",outbound,2,0,0,0
2060.0,"Dreyersdal Farm Road",outbound,1,1,0,0
2060.0,"Tokai High School Internal Road",inbound,17,0,0,1
2060.0,"Tokai High School Internal Road",outbound,19,2,0,0
2060.0,"Homestead Avenue",inbound,6,0,0,0
2060.0,"Homestead Avenue",outbound,6,0,0,0
2135.0,"Childrens Way",inbound,13,0,0,0
2135.0,"Childrens Way",outbound,2,0,0,0
2135.0,"Tussendal Avenue",outbound,1,0,0,0
2135.0,"Starke Road",inbound,1,0,0,0
2135.0,"Starke Road",outbound,11,1,0,0
2135.0,"Christopher Road",inbound,23,0,0,0
2135.0,"Christopher Road",outbound,8,0,0,0
2135.0,"Ruskin Road",outbound,16,1,0,0
2135.0,"Alban Road",outbound,1,0,0,0
2135.0,"Vineyard Road",inbound,23,1,0,0
2135.0,"Vineyard Road",outbound,14,0,0,0
2135.0,"Aristea Road",outbound,17,0,0,0
2135.0,"Dante Road",outbound,16,1,0,0
2135.0,"Airlie Road",outbound,7,0,0,0
2135.0,"Leyden Road",inbound,22,0,0,1
2135.0,"Dreyersdal Road",inbound,26,4,0,0
2135.0,"Dreyersdal Road",outbound,5,0,0,0
2135.0,"Firgrove Way Service Road",outbound,2,0,0,0
2135.0,"Dreyersdal Farm Road",outbound,1,0,0,0
2135.0,"Tokai High School Internal Road",inbound,20,0,0,1
2135.0,"Tokai High School Internal Road",outbound,21,3,0,0
2135.0,"Homestead Avenue",inbound,7,0,0,0
2135.0,"Homestead Avenue",outbound,6,0,0,0
2210.0,"Childrens Way",inbound,15,1,0,0
2210.0,"Childrens Way",outbound,2,0,0,0
2210.0,"Tussendal Avenue",outbound,1,0,0,0
2210.0,"Starke Road",inbound,1,0,0,0
2210.0,"Starke Road",outbound,12,1,0,0
2210.0,"Christopher Road",inbound,25,0,0,0
2210.0,"Christopher Road",outbound,10,1,0,0
2210.0,"Ruskin Road",outbound,18,0,0,0
2210.0,"Alban Road",outbound,1,0,0,0
2210.0,"Vineyard Road",inbound,25,2,0,0
2210.0,"Vineyard Road",outbound,17,1,0,0
2210.0,"Aristea Road",outbound,20,1,0,0
2210.0,"Dante Road",outbound,18,0,0,0
2210.0,"Airlie Road",outbound,7,0,0,0
2210.0,"Leyden Road",inbound,23,0,0,0
2210.0,"Dreyersdal Road",inbound,27,3,0,0
2210.0,"Dreyersdal Road",outbound,5,0,0,0
2210.0,"Firgrove Way Service Road",outbound,2,0,0,0
2210.0,"Dreyersdal Farm Road",outbound,1,0,0,0
2210.0,"Tokai High School Internal Road",inbound,22,0,0,0
2210.0,"Tokai High School Internal Road",outbound,23,3,0,0
2210.0,"Homestead Avenue",inbound,8,1,0,0
2210.0,"Homestead Avenue",outbound,7,1,0,0
2285.0,"Childrens Way",inbound,16,1,0,0
2285.0,"Childrens Way",outbound,2,0,0,0
2285.0,"Tussendal Avenue",outbound,1,0,0,0
2285.0,"Starke Road",inbound,2,1,0,0
2285.0,"Starke Road",outbound,14,3,0,0
2285.0,"Christopher Road",inbound,28,1,0,0
2285.0,"Christopher Road",outbound,11,0,0,0
2285.0,"Ruskin Road",outbound,20,1,0,0
2285.0,"Alban Road",outbound,2,0,0,0
2285.0,"Vineyard Road",inbound,27,2,0,0
2285.0,"Vineyard Road",outbound,17,0,0,0
2285.0,"Aristea Road",outbound,22,0,0,0
2285.0,"Dante Road",outbound,19,1,0,0
2285.0,"Airlie Road",outbound,8,1,0,0
2285.0,"Leyden Road",inbound,25,0,0,0
2285.0,"Dreyersdal Road",inbound,29,2,0,0
2285.0,"Dreyersdal Road",outbound,5,0,0,0
2285.0,"Firgrove Way Service Road",inbound,1,1,0,0
2285.0,"Firgrove Way Service Road",outbound,2,0,0,0
2285.0,"Clement Road",outbound,1,1,0,0
2285.0,"Dreyersdal Farm Road",outbound,1,0,0,0
2285.0,"Tokai High School Internal Road",inbound,24,0,0,1
2285.0,"Tokai High School Internal Road",outbound,25,2,0,0
2285.0,"Homestead Avenue",inbound,8,0,0,0
2285.0,"Homestead Avenue",outbound,7,0,0,0
2365.0,"Childrens Way",inbound,17,0,0,0
2365.0,"Childrens Way",outbound,2,0,0,0
2365.0,"Tussendal Avenue",outbound,2,0,0,0
2365.0,"Starke Road",inbound,2,1,0,0
2365.0,"Starke Road",outbound,15,1,0,0
2365.0,"Christopher Road",inbound,31,1,0,0
2365.0,"Christopher Road",outbound,13,1,0,0
2365.0,"Ruskin Road",outbound,21,0,0,0
2365.0,"Alban Road",outbound,2,0,0,0
2365.0,"Vineyard Road",inbound,30,1,0,0
2365.0,"Vineyard Road",outbound,19,0,0,0
2365.0,"Aristea Road",outbound,24,1,0,0
2365.0,"Dante Road",outbound,21,0,0,0
2365.0,"Airlie Road",outbound,8,0,0,0
2365.0,"Leyden Road",inbound,29,1,0,0
2365.0,"Leyden Road",outbound,1,0,0,0
2365.0,"Dreyersdal Road",inbound,34,4,0,0
2365.0,"Dreyersdal Road",outbound,5,0,0,0
2365.0,"Firgrove Way Service Road",inbound,1,0,0,0
2365.0,"Firgrove Way Service Road",outbound,3,0,0,0
2365.0,"Clement Road",outbound,1,0,0,0
2365.0,"Dreyersdal Farm Road",outbound,2,1,0,0
2365.0,"Tokai High School Internal Road",inbound,25,0,0,0
2365.0,"Tokai High School Internal Road",outbound,28,5,0,0
2365.0,"Homestead Avenue",inbound,9,0,0,0
2365.0,"Homestead Avenue",outbound,9,0,0,0
2440.0,"Childrens Way",inbound,19,1,0,0
2440.0,"Childrens Way",outbound,2,0,0,0
2440.0,"Tussendal Avenue",outbound,3,1,0,0
2440.0,"Starke Road",inbound,3,1,0,0
2440.0,"Starke Road",outbound,16,2,0,0
2440.0,"Christopher Road",inbound,34,0,0,0
2440.0,"Christopher Road",outbound,13,0,0,0
2440.0,"Ruskin Road",outbound,23,0,0,0
2440.0,"Alban Road",outbound,2,0,0,0
2440.0,"Vineyard Road",inbound,34,3,0,0
2440.0,"Vineyard Road",outbound,19,0,0,0
2440.0,"Aristea Road",outbound,26,1,0,0
2440.0,"Dante Road",outbound,23,1,0,0
2440.0,"Airlie Road",outbound,9,1,0,0
2440.0,"Leyden Road",inbound,31,0,0,0
2440.0,"Leyden Road",outbound,1,0,0,0
2440.0,"Dreyersdal Road",inbound,34,2,0,0
2440.0,"Dreyersdal Road",outbound,6,0,0,0
2440.0,"Firgrove Way Service Road",inbound,1,0,0,0
2440.0,"Firgrove Way Service Road",outbound,3,0,0,0
2440.0,"Clement Road",outbound,1,0,0,0
2440.0,"Dreyersdal Farm Road",outbound,2,0,0,0
2440.0,"Tokai High School Internal Road",inbound,30,0,0,2
2440.0,"Tokai High School Internal Road",outbound,31,4,0,0
2440.0,"Homestead Avenue",inbound,10,1,0,0
2440.0,"Homestead Avenue",outbound,9,0,0,0
2510.0,"Childrens Way",inbound,20,0,0,0
2510.0,"Childrens Way",outbound,2,0,0,0
2510.0,"Tussendal Avenue",outbound,4,0,0,0
2510.0,"Starke Road",inbound,3,0,0,0
2510.0,"Starke Road",outbound,16,0,0,0
2510.0,"Christopher Road",inbound,35,0,0,0
2510.0,"Christopher Road",outbound,14,1,0,0
2510.0,"Ruskin Road",inbound,1,1,0,0
2510.0,"Ruskin Road",outbound,26,1,0,0
2510.0,"Alban Road",outbound,2,0,0,0
2510.0,"Vineyard Road",inbound,36,1,0,0
2510.0,"Vineyard Road",outbound,20,0,0,0
2510.0,"Aristea Road",outbound,29,1,0,0
2510.0,"Dante Road",inbound,1,0,0,0
2510.0,"Dante Road",outbound,25,1,0,0
2510.0,"Airlie Road",inbound,1,0,0,0
2510.0,"Airlie Road",outbound,10,0,0,0
2510.0,"Leyden Road",inbound,34,0,0,1
2510.0,"Leyden Road",outbound,1,0,0,0
2510.0,"Dreyersdal Road",inbound,38,5,0,0
2510.0,"Dreyersdal Road",outbound,6,0,0,0
2510.0,"Firgrove Way Service Road",inbound,1,0,0,0
2510.0,"Firgrove Way Service Road",outbound,5,1,0,0
2510.0,"Clement Road",outbound,1,0,0,0
2510.0,"Dreyersdal Farm Road",outbound,4,2,0,0
2510.0,"Tokai High School Internal Road",inbound,32,0,0,1
2510.0,"Tokai High School Internal Road",outbound,33,3,0,0
2510.0,"Homestead Avenue",inbound,10,0,0,0
2510.0,"Homestead Avenue",outbound,9,0,0,0
2585.0,"Childrens Way",inbound,22,1,0,0
2585.0,"Childrens Way",outbound,2,0,0,0
2585.0,"Tussendal Avenue",outbound,5,0,0,0
2585.0,"Starke Road",inbound,3,0,0,0
2585.0,"Starke Road",outbound,19,3,0,0
2585.0,"Christopher Road",inbound,39,1,0,0
2585.0,"Christopher Road",outbound,16,0,0,0
2585.0,"Ruskin Road",inbound,1,0,0,0
2585.0,"Ruskin Road",outbound,29,1,0,0
2585.0,"Alban Road",outbound,2,0,0,0
2585.0,"Vineyard Road",inbound,39,2,0,0
2585.0,"Vineyard Road",outbound,23,1,0,0
2585.0,"Aristea Road",outbound,31,0,0,0
2585.0,"Dante Road",inbound,1,0,0,0
2585.0,"Dante Road",outbound,28,0,0,0
2585.0,"Airlie Road",inbound,1,0,0,0
2585.0,"Airlie Road",outbound,12,1,0,0
2585.0,"Leyden Road",inbound,36,1,0,0
2585.0,"Leyden Road",outbound,1,0,0,0
2585.0,"Dreyersdal Road",inbound,41,5,0,0
2585.0,"Dreyersdal Road",outbound,8,0,0,0
2585.0,"Firgrove Way Service Road",inbound,1,0,0,0
2585.0,"Firgrove Way Service Road",outbound,5,0,0,0
2585.0,"Clement Road",outbound,1,0,0,0
2585.0,"Dreyersdal Farm Road",outbound,5,1,0,0
2585.0,"Tokai High School Internal Road",inbound,36,0,0,2
2585.0,"Tokai High School Internal Road",outbound,36,3,0,0
2585.0,"Homestead Avenue",inbound,11,0,0,0
2585.0,"Homestead Avenue",outbound,9,0,0,0
2660.0,"Childrens Way",inbound,23,0,0,0
2660.0,"Childrens Way",outbound,2,0,0,0
2660.0,"Tussendal Avenue",outbound,5,0,0,0
2660.0,"Starke Road",inbound,3,0,0,0
2660.0,"Starke Road",outbound,20,1,0,0
2660.0,"Christopher Road",inbound,42,0,0,0
2660.0,"Christopher Road",outbound,17,0,0,0
2660.0,"Ruskin Road",inbound,1,0,0,0
2660.0,"Ruskin Road",outbound,32,2,0,0
2660.0,"Alban Road",outbound,2,0,0,0
2660.0,"Vineyard Road",inbound,43,3,0,0
2660.0,"Vineyard Road",outbound,25,1,0,0
2660.0,"Aristea Road",outbound,35,1,0,0
2660.0,"Dante Road",inbound,1,0,0,0
2660.0,"Dante Road",outbound,31,1,0,0
2660.0,"Airlie Road",inbound,1,0,0,0
