simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
1545.0,5,outbound,EG-A,1A,1.0000,0.00,8,1560.0,DELAY_START,"jIdx=8"
1550.0,8,outbound,EG-E,2A,0.0890,0.00,0,—,OUTBOUND_START,""
1550.0,8,outbound,EG-E,2A,0.0890,0.00,0,—,DELAY_START,"jIdx=0"
1560.0,9,inbound,3A,3A,1.0010,0.00,6,—,DELAY_START,"jIdx=6"
1565.0,14,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1565.0,10,dwell,EG-D,2B,0.0819,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1565.0,14,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1570.0,12,inbound,2A,2A,0.6317,0.00,2,1569.0,DELAY_START,"jIdx=2"
1585.0,15,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1585.0,9,dwell,EG-C,3A,0.0446,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1585.0,11,inbound,1A,1A,0.7305,0.00,4,—,DELAY_START,"jIdx=4"
1585.0,15,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1590.0,16,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1590.0,16,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1610.0,10,outbound,EG-D,2B,0.0819,0.00,0,—,OUTBOUND_START,""
1610.0,10,outbound,EG-D,2B,0.0819,0.00,0,—,DELAY_START,"jIdx=0"
1630.0,9,outbound,EG-C,3A,0.0446,0.00,0,—,OUTBOUND_START,""
1630.0,9,outbound,EG-C,3A,0.0446,0.00,0,—,DELAY_START,"jIdx=0"
1640.0,12,inbound,2A,2A,1.0013,0.00,5,—,DELAY_START,"jIdx=5"
1645.0,13,inbound,2B,2B,0.9310,0.00,5,—,DELAY_START,"jIdx=5"
1650.0,11,inbound,1A,1A,1.0003,0.00,6,—,DELAY_START,"jIdx=6"
1665.0,13,inbound,2B,2B,1.0016,0.00,6,—,DELAY_START,"jIdx=6"
1670.0,17,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1670.0,17,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1680.0,12,dwell,EG-E,2A,0.0888,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1685.0,18,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1685.0,18,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1690.0,11,dwell,EG-E,1A,0.0889,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1695.0,13,dwell,EG-C,2B,0.0594,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1700.0,19,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1700.0,19,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1725.0,12,outbound,EG-E,2A,0.0888,0.00,0,—,OUTBOUND_START,""
1725.0,12,outbound,EG-E,2A,0.0888,0.00,0,—,DELAY_START,"jIdx=0"
1735.0,11,outbound,EG-E,1A,0.0889,0.00,0,—,OUTBOUND_START,""
1735.0,11,outbound,EG-E,1A,0.0889,0.00,0,—,DELAY_START,"jIdx=0"
1740.0,13,outbound,EG-C,2B,0.0594,0.00,0,—,OUTBOUND_START,""
1740.0,13,outbound,EG-C,2B,0.0594,0.00,0,—,DELAY_START,"jIdx=0"
1750.0,20,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1750.0,20,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1755.0,16,inbound,2B,2B,1.0014,0.00,6,—,DELAY_START,"jIdx=6"
1765.0,15,inbound,2A,2A,1.0002,0.00,5,—,DELAY_START,"jIdx=5"
1775.0,21,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1775.0,16,dwell,EG-A,2B,0.0382,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1775.0,21,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1790.0,15,dwell,EG-B,2A,0.0447,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1795.0,14,inbound,3A,3A,1.0007,0.00,6,—,DELAY_START,"jIdx=6"
1800.0,22,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1800.0,22,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1820.0,16,outbound,EG-A,2B,0.0382,0.00,0,—,OUTBOUND_START,""
1820.0,16,outbound,EG-A,2B,0.0382,0.00,0,—,DELAY_START,"jIdx=0"
1835.0,14,dwell,EG-B,3A,0.0889,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1835.0,15,outbound,EG-B,2A,0.0447,0.00,0,—,OUTBOUND_START,""
1835.0,15,outbound,EG-B,2A,0.0447,0.00,0,—,DELAY_START,"jIdx=0"
1850.0,23,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1850.0,18,inbound,2B,2B,1.0010,0.00,6,—,DELAY_START,"jIdx=6"
1850.0,23,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1860.0,24,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1860.0,24,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1875.0,19,inbound,2A,2A,1.0005,0.00,5,—,DELAY_START,"jIdx=5"
1880.0,14,outbound,EG-B,3A,0.0889,0.00,0,—,OUTBOUND_START,""
1880.0,14,outbound,EG-B,3A,0.0889,0.00,0,—,DELAY_START,"jIdx=0"
1880.0,18,dwell,EG-A,2B,0.0756,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1885.0,17,inbound,1A,1A,1.0008,0.00,6,—,DELAY_START,"jIdx=6"
1890.0,25,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1890.0,25,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1895.0,26,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1895.0,26,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1915.0,19,dwell,EG-D,2A,0.0727,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1920.0,27,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1920.0,17,dwell,EG-B,1A,0.0741,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1920.0,27,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1925.0,18,outbound,EG-A,2B,0.0756,0.00,0,—,OUTBOUND_START,""
1925.0,18,outbound,EG-A,2B,0.0756,0.00,0,—,DELAY_START,"jIdx=0"
1940.0,21,inbound,2B,2B,1.0015,0.00,6,—,DELAY_START,"jIdx=6"
1960.0,19,outbound,EG-D,2A,0.0727,0.00,0,—,OUTBOUND_START,""
1960.0,19,outbound,EG-D,2A,0.0727,0.00,0,—,DELAY_START,"jIdx=0"
1965.0,17,outbound,EG-B,1A,0.0741,0.00,0,—,OUTBOUND_START,""
1965.0,17,outbound,EG-B,1A,0.0741,0.00,0,—,DELAY_START,"jIdx=0"
1970.0,28,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1970.0,21,dwell,EG-B,2B,0.0580,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1970.0,28,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1975.0,22,inbound,2A,2A,1.0012,0.00,5,—,DELAY_START,"jIdx=5"
1985.0,20,inbound,3A,3A,1.0004,0.00,6,—,DELAY_START,"jIdx=6"
1990.0,29,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1990.0,29,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1995.0,22,dwell,EG-E,2A,0.0300,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2010.0,30,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
2010.0,30,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2015.0,21,outbound,EG-B,2B,0.0580,0.00,0,—,OUTBOUND_START,""
2015.0,21,outbound,EG-B,2B,0.0580,0.00,0,—,DELAY_START,"jIdx=0"
2015.0,23,inbound,2B,2B,1.0007,0.00,6,—,DELAY_START,"jIdx=6"
2020.0,31,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
2020.0,16,outbound,EG-A,2B,1.0000,0.00,8,2040.0,DELAY_START,"jIdx=8"
2020.0,31,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2030.0,20,dwell,EG-E,3A,0.1037,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2040.0,22,outbound,EG-E,2A,0.0300,0.00,0,—,OUTBOUND_START,""
2040.0,22,outbound,EG-E,2A,0.0300,0.00,0,—,DELAY_START,"jIdx=0"
2045.0,32,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2045.0,32,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2050.0,33,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2050.0,23,dwell,EG-A,2B,0.0942,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2050.0,33,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2065.0,25,inbound,2A,2A,1.0013,0.00,5,—,DELAY_START,"jIdx=5"
2075.0,20,outbound,EG-E,3A,0.1037,0.00,0,—,OUTBOUND_START,""
2075.0,20,outbound,EG-E,3A,0.1037,0.00,0,—,DELAY_START,"jIdx=0"
2075.0,24,inbound,1A,1A,1.0007,0.00,6,—,DELAY_START,"jIdx=6"
2075.0,26,inbound,3A,3A,0.7740,0.00,4,2072.5,DELAY_START,"jIdx=4"
2085.0,28,inbound,2A,2A,0.6308,0.00,2,2084.0,DELAY_START,"jIdx=2"
2090.0,27,inbound,2B,2B,1.0010,0.00,6,—,DELAY_START,"jIdx=6"
2095.0,23,outbound,EG-A,2B,0.0942,0.00,0,—,OUTBOUND_START,""
2095.0,23,outbound,EG-A,2B,0.0942,0.00,0,—,DELAY_START,"jIdx=0"
2100.0,25,dwell,EG-A,2A,0.0886,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
2105.0,34,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2105.0,24,dwell,EG-D,1A,0.0479,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2105.0,34,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2110.0,35,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2110.0,35,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2125.0,27,dwell,EG-A,2B,0.0941,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2130.0,36,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
2130.0,26,inbound,3A,3A,1.0007,0.00,6,—,DELAY_START,"jIdx=6"
2130.0,36,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
