simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
5380.0,604,inbound,3A-RR2,3A,0.5300,0.60,2,—,DELAY_END,"delayedFor=205.0s"
5380.0,611,inbound,2B,2B,0.2859,0.60,2,—,DELAY_END,"delayedFor=30.0s"
5380.0,618,inbound,1A-RR6,1A,0.9453,0.00,7,—,DELAY_START,"jIdx=7 holdAt=none"
5380.0,621,inbound,3A-RR2,3A,0.5211,0.60,2,—,DELAY_END,"delayedFor=205.0s"
5380.0,641,inbound,2B-RR1,2B,0.1494,0.00,1,—,DELAY_START,"jIdx=1 holdAt=none"
5380.0,660,inbound,3A,3A,0.5540,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5380.0,663,inbound,1A,1A,0.3352,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5380.0,671,inbound,3A-RR1,3A,0.5747,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5380.0,706,inbound,3A,3A,0.5214,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5380.0,717,inbound,3A,3A,0.5150,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5380.0,725,inbound,2B,2B,0.0689,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5380.0,733,inbound,2B-RR1,2B,0.0530,0.49,0,—,DELAY_START,"jIdx=0 holdAt=none"
5380.0,775,inbound,3A-RR1,3A,0.4101,10.65,1,—,JUNCTION_PASS,"J10(4way_stop)"
5380.0,311,outbound,EG-B,2A,1.0012,0.00,7,—,EGRESS_COMPLETE,"route=EG-B"
5385.0,313,outbound,EG-D,2B,0.8776,11.11,8,—,JUNCTION_PASS,"J12(merge)"
5385.0,337,outbound,EG-A,2A,0.0061,3.08,0,—,DELAY_END,"delayedFor=15.0s"
5385.0,338,inbound,2B,2B,0.9249,1.51,5,—,DELAY_END,"delayedFor=5.0s"
5385.0,342,outbound,EG-B,1A,0.6279,11.94,5,—,JUNCTION_PASS,"J15(stop)"
5385.0,368,outbound,EG-A,1A,0.4937,14.15,2,—,JUNCTION_PASS,"J17(yield)"
5385.0,395,inbound,3A,3A,1.0002,0.00,6,—,JUNCTION_PASS,"J7(critical)"
5385.0,395,inbound,3A,3A,1.0000,0.00,7,5389.5,AT_J7_WAITING,"hold=4.5s"
5385.0,399,inbound,2B,2B,0.5917,0.57,3,—,DELAY_END,"delayedFor=15.0s"
5385.0,403,inbound,2A,2A,0.5862,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
